P1xpos,P1ypos,P1zpos,P1Heading,Targetxpos,Targetypos,Targetzpos,Targetxvel,Targetyvel,Targetzvel,Containmentxpos,Containmentypos,Containmentzpos,targetcontained,trialtime
31.55868,1,-25.9656,2.860509,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,347.97
31.51112,1,-25.95018,2.828228,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,347.98
31.464,1,-25.93346,2.800499,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,347.99
31.41604,1,-25.91932,2.854934,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348
31.36859,1,-25.90355,2.820785,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.01
31.32035,1,-25.8904,2.875437,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.02
31.27267,1,-25.87536,2.83594,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.03
31.22549,1,-25.85879,2.803837,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.04
31.17746,1,-25.84492,2.860493,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.05
31.13001,1,-25.82915,2.820764,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.06
31.08173,1,-25.81613,2.878259,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.07
31.03409,1,-25.80096,2.833175,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.08
30.98704,1,-25.78404,2.796418,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.09
30.93905,1,-25.76999,2.856795,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.1
30.89174,1,-25.75382,2.812296,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.11
30.84353,1,-25.74057,2.873334,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.12
30.79603,1,-25.72495,2.823842,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.13
30.74923,1,-25.70735,2.781927,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.14
30.70137,1,-25.69288,2.847913,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.15
30.65429,1,-25.67606,2.798587,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.16
30.60619,1,-25.66239,2.864645,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.17
30.5589,1,-25.64615,2.810734,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.18
30.51063,1,-25.63313,2.878126,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.19
30.46321,1,-25.61728,2.819087,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.2
30.4148,1,-25.60476,2.888593,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.21
30.36729,1,-25.58916,2.824339,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.22
30.32068,1,-25.57107,2.771319,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.23
30.27282,1,-25.55659,2.847864,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.24
30.22595,1,-25.53918,2.785793,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.25
30.17788,1,-25.52544,2.863187,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.26
30.13083,1,-25.5085,2.796105,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.27
30.08259,1,-25.49535,2.875435,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.28
30.03543,1,-25.47874,2.802878,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.29
29.98707,1,-25.46605,2.884971,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.3
29.93985,1,-25.44962,2.806766,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.31
29.8914,1,-25.43727,2.892182,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.32
29.84415,1,-25.42092,2.808284,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.33
29.79563,1,-25.40883,2.897468,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.34
29.74839,1,-25.39245,2.80784,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.35
29.69983,1,-25.38055,2.90121,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.36
29.65262,1,-25.36407,2.805768,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.37
29.60402,1,-25.35229,2.903769,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.38
29.55688,1,-25.33565,2.802326,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.39
29.50826,1,-25.32395,2.905465,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.4
29.46119,1,-25.30709,2.797714,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.41
29.41256,1,-25.29545,2.906583,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.42
29.36559,1,-25.27833,2.79208,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.43
29.31695,1,-25.26673,2.907377,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.44
29.27009,1,-25.2493,2.785527,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.45
29.22145,1,-25.23773,2.908078,21.38137,0.5,-19.05382,0,0,0,0,0.2,0,False,348.46
29.17471,1,-25.21995,2.77811,21.38131,0.5,-19.05377,-0.005575116,0,0.004397404,0,0.2,0,False,348.47
29.12606,1,-25.20842,2.908887,21.3812,0.5,-19.05369,-0.01113405,0,0.008795747,0,0.2,0,False,348.48
29.07947,1,-25.19026,2.769847,21.38103,0.5,-19.05355,-0.01667641,0,0.01320051,0,0.2,0,False,348.49
29.03081,1,-25.17878,2.909981,21.38081,0.5,-19.05338,-0.02219586,0,0.01760944,0,0.2,0,False,348.5
28.98439,1,-25.16019,2.760695,21.38054,0.5,-19.05316,-0.02772053,0,0.0220254,0,0.2,0,False,348.51
28.93571,1,-25.14879,2.911533,21.3802,0.5,-19.05289,-0.03322278,0,0.02643512,0,0.2,0,False,348.52
28.88948,1,-25.12974,2.750567,21.37982,0.5,-19.05259,-0.03870864,0,0.03087416,0,0.2,0,False,348.53
28.84077,1,-25.11844,2.913735,21.37937,0.5,-19.05223,-0.04418346,0,0.03530729,0,0.2,0,False,348.54
28.79477,1,-25.09887,2.739318,21.37888,0.5,-19.05184,-0.04963112,0,0.03974871,0,0.2,0,False,348.55
28.74602,1,-25.08772,2.916792,21.37833,0.5,-19.05139,-0.05508998,0,0.04419539,0,0.2,0,False,348.56
28.70026,1,-25.06757,2.726742,21.37772,0.5,-19.05091,-0.06052162,0,0.04865102,0,0.2,0,False,348.57
28.65148,1,-25.05662,2.920961,21.37706,0.5,-19.05038,-0.06594338,0,0.05310139,0,0.2,0,False,348.58
28.60601,1,-25.03582,2.712539,21.37635,0.5,-19.0498,-0.07133782,0,0.05758304,0,0.2,0,False,348.59
28.55716,1,-25.02515,2.926552,21.37558,0.5,-19.04918,-0.07674471,0,0.06205964,0,0.2,0,False,348.6
28.51204,1,-25.00362,2.696302,21.37476,0.5,-19.04852,-0.08212405,0,0.06654651,0,0.2,0,False,348.61
28.46311,1,-24.99331,2.933979,21.37388,0.5,-19.0478,-0.08748404,0,0.07103934,0,0.2,0,False,348.62
28.4184,1,-24.97093,2.677461,21.37296,0.5,-19.04705,-0.09283783,0,0.07553232,0,0.2,0,False,348.63
28.36938,1,-24.9611,2.943791,21.37197,0.5,-19.04625,-0.09819468,0,0.080053,0,0.2,0,False,348.64
28.32517,1,-24.93773,2.655227,21.37094,0.5,-19.0454,-0.1035123,0,0.0845637,0,0.2,0,False,348.65
28.27602,1,-24.92854,2.956742,21.36985,0.5,-19.04451,-0.1088339,0,0.08910204,0,0.2,0,False,348.66
28.24275,1,-24.90807,2.628511,21.36871,0.5,-19.04358,-0.1141481,0,0.09364194,0,0.2,0,False,348.67
28.22211,1,-24.91149,2.968736,21.36751,0.5,-19.04259,-0.1194407,0,0.09817932,0,0.2,0,False,348.68
28.21594,1,-24.90124,2.612223,21.36627,0.5,-19.04157,-0.1247001,0,0.1026958,0,0.2,0,False,348.69
28.20678,1,-24.90977,2.965785,21.36497,0.5,-19.04049,-0.1299254,0,0.1072096,0,0.2,0,False,348.7
28.20613,1,-24.90169,2.602153,21.36362,0.5,-19.03938,-0.1351334,0,0.1116932,0,0.2,0,False,348.71
28.19942,1,-24.9114,2.958682,21.36221,0.5,-19.03822,-0.1403487,0,0.1161833,0,0.2,0,False,348.72
28.20004,1,-24.90388,2.593138,21.36076,0.5,-19.03701,-0.1454896,0,0.1206251,0,0.2,0,False,348.73
28.19374,1,-24.91384,2.950104,21.35925,0.5,-19.03576,-0.1505941,0,0.1250377,0,0.2,0,False,348.74
28.19463,1,-24.90647,2.583983,21.35769,0.5,-19.03447,-0.1556804,0,0.1294185,0,0.2,0,False,348.75
28.18826,1,-24.91645,2.940766,21.35609,0.5,-19.03313,-0.16073,0,0.1338024,0,0.2,0,False,348.76
28.18916,1,-24.90912,2.57444,21.35443,0.5,-19.03175,-0.1657398,0,0.138122,0,0.2,0,False,348.77
28.18258,1,-24.91904,2.930901,21.35272,0.5,-19.03032,-0.1707128,0,0.1424446,0,0.2,0,False,348.78
28.18344,1,-24.91171,2.564498,21.35097,0.5,-19.02885,-0.1756676,0,0.1467246,0,0.2,0,False,348.79
28.17664,1,-24.92153,2.920614,21.34916,0.5,-19.02734,-0.1805748,0,0.1509967,0,0.2,0,False,348.8
28.17744,1,-24.91419,2.554195,21.34731,0.5,-19.02579,-0.1854636,0,0.1552371,0,0.2,0,False,348.81
28.17041,1,-24.9239,2.909973,21.3454,0.5,-19.0242,-0.1903154,0,0.1594368,0,0.2,0,False,348.82
28.17116,1,-24.91653,2.543582,21.34345,0.5,-19.02256,-0.1951923,0,0.1636903,0,0.2,0,False,348.83
28.16391,1,-24.92612,2.899046,21.34145,0.5,-19.02088,-0.1999948,0,0.1678644,0,0.2,0,False,348.84
28.16462,1,-24.91872,2.532722,21.3394,0.5,-19.01916,-0.2047476,0,0.1720185,0,0.2,0,False,348.85
28.15714,1,-24.92816,2.887884,21.33731,0.5,-19.0174,-0.2094967,0,0.1761435,0,0.2,0,False,348.86
28.15781,1,-24.92072,2.521663,21.33517,0.5,-19.0156,-0.2142068,0,0.1802378,0,0.2,0,False,348.87
28.15011,1,-24.93001,2.876544,21.33298,0.5,-19.01375,-0.2188696,0,0.1843135,0,0.2,0,False,348.88
28.15076,1,-24.92252,2.510463,21.33074,0.5,-19.01187,-0.2234934,0,0.18838,0,0.2,0,False,348.89
28.14285,1,-24.93165,2.865082,21.32846,0.5,-19.00994,-0.2281021,0,0.1923951,0,0.2,0,False,348.9
28.14347,1,-24.9241,2.49917,21.32613,0.5,-19.00798,-0.2326715,0,0.1964116,0,0.2,0,False,348.91
28.13536,1,-24.93306,2.853547,21.32376,0.5,-19.00598,-0.2373143,0,0.20046,0,0.2,0,False,348.92
28.13597,1,-24.92544,2.487832,21.32134,0.5,-19.00393,-0.241843,0,0.2044363,0,0.2,0,False,348.93
28.12766,1,-24.93423,2.841983,21.31888,0.5,-19.00185,-0.2463465,0,0.2083726,0,0.2,0,False,348.94
28.12825,1,-24.92654,2.476492,21.31637,0.5,-18.99973,-0.2508008,0,0.212311,0,0.2,0,False,348.95
28.11976,1,-24.93514,2.830441,21.31382,0.5,-18.99756,-0.2552405,0,0.216209,0,0.2,0,False,348.96
28.12035,1,-24.92738,2.465196,21.31122,0.5,-18.99536,-0.2596524,0,0.2200871,0,0.2,0,False,348.97
28.11168,1,-24.93579,2.818963,21.30858,0.5,-18.99312,-0.2640274,0,0.2239244,0,0.2,0,False,348.98
28.11226,1,-24.92795,2.453985,21.3059,0.5,-18.99084,-0.268447,0,0.2278317,0,0.2,0,False,348.99
28.10342,1,-24.93616,2.807595,21.30317,0.5,-18.98853,-0.2727847,0,0.2316421,0,0.2,0,False,349
28.104,1,-24.92824,2.442897,21.3004,0.5,-18.98617,-0.2770843,0,0.2354545,0,0.2,0,False,349.01
28.095,1,-24.93625,2.796373,21.29759,0.5,-18.98378,-0.2813584,0,0.2392264,0,0.2,0,False,349.02
28.09559,1,-24.92825,2.431971,21.29473,0.5,-18.98135,-0.2855833,0,0.2429675,0,0.2,0,False,349.03
28.08643,1,-24.93606,2.785342,21.29183,0.5,-18.97888,-0.2898037,0,0.2466998,0,0.2,0,False,349.04
28.08702,1,-24.92797,2.421242,21.28889,0.5,-18.97638,-0.2939745,0,0.2504009,0,0.2,0,False,349.05
28.07775,1,-24.93552,2.773221,21.28591,0.5,-18.97384,-0.2982354,0,0.2541677,0,0.2,0,False,349.06
28.07839,1,-24.9273,2.409742,21.28289,0.5,-18.97126,-0.3023675,0,0.2578386,0,0.2,0,False,349.07
28.069,1,-24.9346,2.761784,21.27982,0.5,-18.96864,-0.3064957,0,0.2615008,0,0.2,0,False,349.08
28.06969,1,-24.92624,2.398832,21.27672,0.5,-18.96599,-0.3105748,0,0.265132,0,0.2,0,False,349.09
28.06019,1,-24.93331,2.75091,21.27357,0.5,-18.9633,-0.3146276,0,0.2687213,0,0.2,0,False,349.1
28.06092,1,-24.92483,2.388466,21.27039,0.5,-18.96058,-0.3186308,0,0.2723007,0,0.2,0,False,349.11
28.05132,1,-24.93166,2.740559,21.26716,0.5,-18.95782,-0.3227408,0,0.275952,0,0.2,0,False,349.12
28.05209,1,-24.92306,2.378597,21.26389,0.5,-18.95503,-0.3267298,0,0.2795134,0,0.2,0,False,349.13
28.0424,1,-24.92966,2.730692,21.26058,0.5,-18.9522,-0.3306928,0,0.2830328,0,0.2,0,False,349.14
28.0432,1,-24.92095,2.369208,21.25724,0.5,-18.94933,-0.3346064,0,0.2865422,0,0.2,0,False,349.15
28.03342,1,-24.92733,2.721294,21.25385,0.5,-18.94643,-0.3385149,0,0.2900305,0,0.2,0,False,349.16
28.03425,1,-24.9185,2.360273,21.25043,0.5,-18.9435,-0.3423625,0,0.2934754,0,0.2,0,False,349.17
28.02439,1,-24.92467,2.712348,21.24697,0.5,-18.94053,-0.3463439,0,0.2970257,0,0.2,0,False,349.18
28.02525,1,-24.91572,2.35178,21.24346,0.5,-18.93752,-0.3501858,0,0.30047,0,0.2,0,False,349.19
28.0153,1,-24.92169,2.703838,21.23992,0.5,-18.93448,-0.35399,0,0.3038821,0,0.2,0,False,349.2
28.0162,1,-24.91263,2.343711,21.23635,0.5,-18.93141,-0.3577769,0,0.3072724,0,0.2,0,False,349.21
28.00618,1,-24.91839,2.695753,21.23273,0.5,-18.9283,-0.3615145,0,0.3106296,0,0.2,0,False,349.22
28.0071,1,-24.90922,2.336061,21.22908,0.5,-18.92516,-0.3653502,0,0.314061,0,0.2,0,False,349.23
27.99701,1,-24.91478,2.688085,21.22539,0.5,-18.92199,-0.3690692,0,0.3173935,0,0.2,0,False,349.24
27.99795,1,-24.9055,2.328819,21.22166,0.5,-18.91878,-0.3727706,0,0.3207256,0,0.2,0,False,349.25
27.98779,1,-24.91088,2.680823,21.21789,0.5,-18.91554,-0.3764333,0,0.3240024,0,0.2,0,False,349.26
27.98876,1,-24.90149,2.321977,21.21409,0.5,-18.91227,-0.380045,0,0.327267,0,0.2,0,False,349.27
27.97854,1,-24.90668,2.673968,21.21026,0.5,-18.90896,-0.383785,0,0.3306209,0,0.2,0,False,349.28
27.97953,1,-24.89719,2.315529,21.20638,0.5,-18.90562,-0.3873953,0,0.3338766,0,0.2,0,False,349.29
27.96924,1,-24.9022,2.6675,21.20247,0.5,-18.90225,-0.3909771,0,0.337087,0,0.2,0,False,349.3
27.97025,1,-24.8926,2.309464,21.19853,0.5,-18.89885,-0.3945078,0,0.3402956,0,0.2,0,False,349.31
27.95991,1,-24.89744,2.661418,21.19455,0.5,-18.89541,-0.3980306,0,0.343458,0,0.2,0,False,349.32
27.96093,1,-24.88775,2.30377,21.19053,0.5,-18.89195,-0.4016575,0,0.3467267,0,0.2,0,False,349.33
27.95053,1,-24.89242,2.655702,21.18648,0.5,-18.88845,-0.4051636,0,0.3498853,0,0.2,0,False,349.34
27.95156,1,-24.88263,2.298438,21.18239,0.5,-18.88492,-0.408629,0,0.3530197,0,0.2,0,False,349.35
27.94112,1,-24.88713,2.65035,21.17827,0.5,-18.88136,-0.4120536,0,0.3561073,0,0.2,0,False,349.36
27.94216,1,-24.87724,2.293459,21.17412,0.5,-18.87777,-0.4154581,0,0.3591806,0,0.2,0,False,349.37
27.93166,1,-24.88159,2.645345,21.16993,0.5,-18.87414,-0.4189987,0,0.3623773,0,0.2,0,False,349.38
27.9327,1,-24.87161,2.288822,21.1657,0.5,-18.87049,-0.4223932,0,0.3654522,0,0.2,0,False,349.39
27.92216,1,-24.87581,2.64068,21.16145,0.5,-18.8668,-0.4257463,0,0.3684794,0,0.2,0,False,349.4
27.9232,1,-24.86574,2.284511,21.15716,0.5,-18.86309,-0.4290679,0,0.3715026,0,0.2,0,False,349.41
27.91261,1,-24.86979,2.636338,21.15283,0.5,-18.85934,-0.4324958,0,0.3745835,0,0.2,0,False,349.42
27.91365,1,-24.85962,2.280516,21.14847,0.5,-18.85556,-0.4357972,0,0.3775881,0,0.2,0,False,349.43
27.90301,1,-24.86354,2.632307,21.14408,0.5,-18.85176,-0.4390888,0,0.3805442,0,0.2,0,False,349.44
27.90405,1,-24.85329,2.276821,21.13966,0.5,-18.84792,-0.4423155,0,0.3834952,0,0.2,0,False,349.45
27.89337,1,-24.85707,2.628575,21.1352,0.5,-18.84406,-0.4456704,0,0.3865134,0,0.2,0,False,349.46
27.8944,1,-24.84673,2.273417,21.13071,0.5,-18.84016,-0.4488919,0,0.3894492,0,0.2,0,False,349.47
27.88367,1,-24.85038,2.625129,21.12619,0.5,-18.83624,-0.4521023,0,0.3923461,0,0.2,0,False,349.48
27.88469,1,-24.83996,2.270294,21.12164,0.5,-18.83229,-0.4552577,0,0.3952044,0,0.2,0,False,349.49
27.87392,1,-24.84349,2.621957,21.11706,0.5,-18.82831,-0.4585313,0,0.3981722,0,0.2,0,False,349.5
27.87492,1,-24.83298,2.267432,21.11244,0.5,-18.8243,-0.4616857,0,0.4010296,0,0.2,0,False,349.51
27.86411,1,-24.8364,2.619041,21.10779,0.5,-18.82026,-0.4647955,0,0.4038686,0,0.2,0,False,349.52
27.8651,1,-24.82581,2.264818,21.10311,0.5,-18.81619,-0.4678707,0,0.4066679,0,0.2,0,False,349.53
27.85424,1,-24.82911,2.616369,21.0984,0.5,-18.8121,-0.4710872,0,0.4095653,0,0.2,0,False,349.54
27.85521,1,-24.81845,2.262442,21.09366,0.5,-18.80797,-0.4741656,0,0.412367,0,0.2,0,False,349.55
27.84431,1,-24.82163,2.61393,21.08889,0.5,-18.80382,-0.4771984,0,0.4151277,0,0.2,0,False,349.56
27.84525,1,-24.8109,2.26029,21.08409,0.5,-18.79964,-0.4801953,0,0.4178474,0,0.2,0,False,349.57
27.83431,1,-24.81398,2.611711,21.07925,0.5,-18.79543,-0.4833458,0,0.4206975,0,0.2,0,False,349.58
27.83523,1,-24.80317,2.258348,21.07439,0.5,-18.7912,-0.4863504,0,0.4234234,0,0.2,0,False,349.59
27.82425,1,-24.80615,2.609694,21.0695,0.5,-18.78694,-0.4893079,0,0.4261285,0,0.2,0,False,349.6
27.82514,1,-24.79527,2.256603,21.06457,0.5,-18.78265,-0.4922393,0,0.4287807,0,0.2,0,False,349.61
27.81412,1,-24.79816,2.607869,21.05962,0.5,-18.77834,-0.4953151,0,0.4315742,0,0.2,0,False,349.62
27.81498,1,-24.78721,2.255044,21.05464,0.5,-18.77399,-0.4982477,0,0.4342471,0,0.2,0,False,349.63
27.80391,1,-24.79,2.606221,21.04963,0.5,-18.76962,-0.5011318,0,0.4368655,0,0.2,0,False,349.64
27.80475,1,-24.77898,2.253654,21.04459,0.5,-18.76523,-0.5039884,0,0.4394621,0,0.2,0,False,349.65
27.79363,1,-24.78169,2.604742,21.03952,0.5,-18.76081,-0.5070025,0,0.4422004,0,0.2,0,False,349.66
27.79444,1,-24.77061,2.252422,21.03442,0.5,-18.75636,-0.5098649,0,0.4448107,0,0.2,0,False,349.67
27.78328,1,-24.77323,2.603415,21.02929,0.5,-18.75189,-0.5126881,0,0.4473762,0,0.2,0,False,349.68
27.78404,1,-24.76208,2.251342,21.02414,0.5,-18.74739,-0.5154501,0,0.4498968,0,0.2,0,False,349.69
27.77284,1,-24.76462,2.602232,21.01896,0.5,-18.74286,-0.5184153,0,0.4525813,0,0.2,0,False,349.7
27.77357,1,-24.75341,2.250393,21.01374,0.5,-18.73831,-0.5212091,0,0.4551304,0,0.2,0,False,349.71
27.76233,1,-24.75588,2.601176,21.0085,0.5,-18.73373,-0.5239515,0,0.4576223,0,0.2,0,False,349.72
27.76302,1,-24.74461,2.249572,21.00324,0.5,-18.72913,-0.5266529,0,0.4601007,0,0.2,0,False,349.73
27.75173,1,-24.747,2.600245,20.99794,0.5,-18.72451,-0.5295603,0,0.4627221,0,0.2,0,False,349.74
27.75238,1,-24.73567,2.248867,20.99262,0.5,-18.71985,-0.5322872,0,0.4652111,0,0.2,0,False,349.75
27.74105,1,-24.73798,2.599419,20.98727,0.5,-18.71518,-0.5349613,0,0.4676417,0,0.2,0,False,349.76
27.74165,1,-24.7266,2.248261,20.98189,0.5,-18.71048,-0.5375929,0,0.4700464,0,0.2,0,False,349.77
27.73028,1,-24.72885,2.598695,20.97649,0.5,-18.70575,-0.5404443,0,0.4726279,0,0.2,0,False,349.78
27.73084,1,-24.71741,2.247751,20.97106,0.5,-18.701,-0.5430952,0,0.4750581,0,0.2,0,False,349.79
27.71943,1,-24.71959,2.598057,20.9656,0.5,-18.69623,-0.5457242,0,0.4774286,0,0.2,0,False,349.8
27.71994,1,-24.7081,2.247325,20.96012,0.5,-18.69143,-0.5482765,0,0.4797718,0,0.2,0,False,349.81
27.70848,1,-24.71021,2.597506,20.95461,0.5,-18.68661,-0.5510736,0,0.4823038,0,0.2,0,False,349.82
27.70895,1,-24.69867,2.246984,20.94907,0.5,-18.68176,-0.5536715,0,0.4846658,0,0.2,0,False,349.83
27.69745,1,-24.70073,2.597023,20.94351,0.5,-18.67689,-0.5562136,0,0.4869989,0,0.2,0,False,349.84
27.69787,1,-24.68913,2.246704,20.93792,0.5,-18.672,-0.5587099,0,0.4892709,0,0.2,0,False,349.85
27.68633,1,-24.69113,2.596609,20.93231,0.5,-18.66708,-0.5614543,0,0.4917549,0,0.2,0,False,349.86
27.6867,1,-24.67949,2.246488,20.92667,0.5,-18.66214,-0.5639793,0,0.4940714,0,0.2,0,False,349.87
27.67511,1,-24.68142,2.596251,20.921,0.5,-18.65718,-0.5664684,0,0.496336,0,0.2,0,False,349.88
27.67544,1,-24.66973,2.246324,20.91531,0.5,-18.65219,-0.5690778,0,0.4987016,0,0.2,0,False,349.89
27.6638,1,-24.67161,2.595939,20.9096,0.5,-18.64718,-0.5715623,0,0.50096,0,0.2,0,False,349.9
27.66408,1,-24.65987,2.246204,20.90386,0.5,-18.64215,-0.5740099,0,0.5031987,0,0.2,0,False,349.91
27.6524,1,-24.6617,2.595672,20.89809,0.5,-18.63709,-0.5765725,0,0.505521,0,0.2,0,False,349.92
27.65263,1,-24.64992,2.246128,20.8923,0.5,-18.63202,-0.5790176,0,0.5077553,0,0.2,0,False,349.93
27.64091,1,-24.65168,2.595445,20.88649,0.5,-18.62692,-0.5814027,0,0.5099354,0,0.2,0,False,349.94
27.64109,1,-24.63986,2.246088,20.88065,0.5,-18.62179,-0.5839303,0,0.5122266,0,0.2,0,False,349.95
27.62933,1,-24.64158,2.59525,20.87478,0.5,-18.61665,-0.5863258,0,0.5144042,0,0.2,0,False,349.96
27.62946,1,-24.62971,2.246076,20.8689,0.5,-18.61148,-0.5886711,0,0.5165599,0,0.2,0,False,349.97
27.61765,1,-24.63138,2.595083,20.86299,0.5,-18.6063,-0.5911642,0,0.5188089,0,0.2,0,False,349.98
27.61773,1,-24.61947,2.246089,20.85705,0.5,-18.60109,-0.593522,0,0.5209637,0,0.2,0,False,349.99
27.60588,1,-24.62109,2.594939,20.85109,0.5,-18.59586,-0.5958171,0,0.5230623,0,0.2,0,False,350
27.60591,1,-24.60914,2.246124,20.84511,0.5,-18.5906,-0.5982659,0,0.5252816,0,0.2,0,False,350.01
27.59402,1,-24.61071,2.594813,20.8391,0.5,-18.58533,-0.6005754,0,0.527392,0,0.2,0,False,350.02
27.594,1,-24.59871,2.246178,20.83307,0.5,-18.58004,-0.6028322,0,0.5294457,0,0.2,0,False,350.03
27.58206,1,-24.60024,2.594704,20.82702,0.5,-18.57472,-0.6052482,0,0.5316352,0,0.2,0,False,350.04
27.582,1,-24.58821,2.246245,20.82095,0.5,-18.56938,-0.6075214,0,0.5337133,0,0.2,0,False,350.05
27.57001,1,-24.58969,2.594608,20.81485,0.5,-18.56403,-0.6097401,0,0.5357328,0,0.2,0,False,350.06
27.5699,1,-24.57762,2.246321,20.80873,0.5,-18.55865,-0.6121026,0,0.537883,0,0.2,0,False,350.07
27.55787,1,-24.57905,2.594518,20.80259,0.5,-18.55325,-0.6143398,0,0.5399179,0,0.2,0,False,350.08
27.55771,1,-24.56695,2.246407,20.79642,0.5,-18.54783,-0.6165001,0,0.541894,0,0.2,0,False,350.09
27.54564,1,-24.56833,2.594439,20.79023,0.5,-18.54239,-0.6188419,0,0.5440156,0,0.2,0,False,350.1
27.54543,1,-24.55619,2.246497,20.78402,0.5,-18.53693,-0.6210226,0,0.5460196,0,0.2,0,False,350.11
27.53333,1,-24.55754,2.594359,20.77779,0.5,-18.53145,-0.6231571,0,0.5479518,0,0.2,0,False,350.12
27.53306,1,-24.54536,2.246589,20.77154,0.5,-18.52595,-0.6254578,0,0.5500465,0,0.2,0,False,350.13
27.52092,1,-24.54666,2.594282,20.76526,0.5,-18.52043,-0.6276148,0,0.5520086,0,0.2,0,False,350.14
27.52061,1,-24.53445,2.246684,20.75896,0.5,-18.51489,-0.629692,0,0.5539092,0,0.2,0,False,350.15
27.50842,1,-24.53571,2.594205,20.75264,0.5,-18.50933,-0.6319625,0,0.5559659,0,0.2,0,False,350.16
27.50806,1,-24.52346,2.246775,20.7463,0.5,-18.50375,-0.6340752,0,0.5578982,0,0.2,0,False,350.17
27.49583,1,-24.52467,2.594126,20.73994,0.5,-18.49815,-0.6361281,0,0.5597564,0,0.2,0,False,350.18
27.49543,1,-24.51239,2.246862,20.73356,0.5,-18.49253,-0.6383478,0,0.5617871,0,0.2,0,False,350.19
27.48316,1,-24.51357,2.594041,20.72715,0.5,-18.4869,-0.6404273,0,0.5636789,0,0.2,0,False,350.2
27.48271,1,-24.50125,2.246948,20.72073,0.5,-18.48124,-0.6424136,0,0.5655175,0,0.2,0,False,350.21
27.4704,1,-24.50238,2.593958,20.71428,0.5,-18.47557,-0.6446263,0,0.5675007,0,0.2,0,False,350.22
27.4699,1,-24.49003,2.247032,20.70782,0.5,-18.46988,-0.646652,0,0.5693638,0,0.2,0,False,350.23
27.45755,1,-24.49113,2.59387,20.70133,0.5,-18.46416,-0.6486368,0,0.5711612,0,0.2,0,False,350.24
27.45701,1,-24.47875,2.247112,20.69482,0.5,-18.45843,-0.6507893,0,0.5731198,0,0.2,0,False,350.25
27.44462,1,-24.4798,2.593776,20.68829,0.5,-18.45268,-0.6527938,0,0.5749435,0,0.2,0,False,350.26
27.44404,1,-24.46738,2.247189,20.68175,0.5,-18.44692,-0.6547024,0,0.5767009,0,0.2,0,False,350.27
27.43161,1,-24.4684,2.593683,20.67518,0.5,-18.44113,-0.6568491,0,0.5786347,0,0.2,0,False,350.28
